lat,lon
43.6014974,-79.6958116
43.6014974,-79.6958116
43.6214378,-79.5986184
43.5887819,-79.6442456
43.5887819,-79.6442456
43.5799047,-79.5764984
43.5697048,-79.5592903
43.5594301,-79.6303844
43.6259136,-79.65407
43.5958534,-79.7417401
43.6259136,-79.65407
43.624803,-79.6256465
43.5879915,-79.5610464
43.5861298,-79.7459461
43.6902918,-79.618276
43.5762994,-79.783616
43.5486498,-79.7506776
43.583713,-79.738936
43.5699763,-79.6612622
43.6341663,-79.6274013
43.6115997,-79.6014269
43.6065758,-79.6049374
43.5391022,-79.6666998
43.6239006,-79.707033
43.5883508,-79.6330164
43.50386,-79.6456491
43.6267959,-79.592299
43.5857246,-79.5719333
43.7242919,-79.6400348
43.5316913,-79.6245936
43.5780737,-79.7620673
43.7143285,-79.6477544
43.56284,-79.5880858
43.5811345,-79.7219341
43.580723,-79.6210839
43.5617592,-79.6477544
43.7325673,-79.6349465
43.6133037,-79.6619199
43.6083401,-79.7566354
43.5748593,-79.739637
43.5511919,-79.6884469
43.5890922,-79.7220218
43.6202502,-79.5986184
43.6288786,-79.717727
43.6252506,-79.6045863
43.5828713,-79.7164999
43.613319,-79.6266994
43.5930784,-79.6424911
43.5533444,-79.715448
43.594779,-79.6481053
43.636624,-79.6902004
43.5930784,-79.6424911
43.5943785,-79.5691239
43.521722,-79.6849396
43.6573018,-79.6793278
43.6410883,-79.6968637
43.6080238,-79.7531309
43.5482673,-79.5904557
43.5777643,-79.6521403
43.6109261,-79.5779031
43.5208504,-79.6884469
43.5599677,-79.5875591
43.5205967,-79.6203819
43.5124491,-79.6484562
43.5930784,-79.6424911
43.586169,-79.6987924
43.5178202,-79.6649457
43.5930784,-79.6424911
43.5994427,-79.7354307
43.5807373,-79.6155558
43.6564621,-79.6505614
43.571797,-79.6051249
43.5827429,-79.6188025
43.559252,-79.6577538
43.7325673,-79.6349465
43.5603651,-79.71089
43.5960067,-79.7533061
43.5623418,-79.5745671
43.5832286,-79.6224878
43.5374471,-79.6877454
43.5912884,-79.5937033
43.613319,-79.6266994
43.6239006,-79.707033
43.6133994,-79.6210839
43.6455569,-79.635122
43.5930784,-79.6424911
43.5943785,-79.5691239
43.5859431,-79.61968
43.6336488,-79.6233652
43.5606551,-79.5756206
43.513324,-79.6433684
43.5930784,-79.6424911
43.5309503,-79.6523157
43.5394953,-79.707033
43.5926186,-79.5742159
43.5655842,-79.7291209
43.6388814,-79.6856411
43.630763,-79.6421402
43.5976109,-79.7809884
43.5833356,-79.759439
43.5873321,-79.7592638
43.5396405,-79.6938828
43.6140601,-79.5780786
43.5824369,-79.6463509
43.5943785,-79.5691239
43.5930784,-79.6424911
43.5813516,-79.7120295
43.6209671,-79.6291561
43.5973134,-79.7398122
43.5719558,-79.6016024
43.6406785,-79.6077457
43.5764622,-79.6216104
43.599299,-79.6602097
43.5312158,-79.6928307
43.5815395,-79.7625929
43.579017,-79.652842
43.6266683,-79.6314372
43.7161148,-79.6445965
43.5452672,-79.5877346
43.5603651,-79.71089
43.5603651,-79.71089
43.636624,-79.6902004
43.5751772,-79.6075702
43.5696565,-79.5668412
43.5721771,-79.6056395
43.6037184,-79.6500351
43.5937183,-79.7641698
43.5829245,-79.7548832
43.5533524,-79.5843113
43.7003716,-79.618276
43.7155973,-79.6275768
43.5669606,-79.5690361
43.5853368,-79.6114314
43.6071729,-79.6171353
43.6093298,-79.739637
43.6297938,-79.68038
43.5079906,-79.6354729
43.5241001,-79.7045784
43.5930784,-79.6424911
43.6508561,-79.6509123
43.7325673,-79.6349465
43.6150187,-79.5772008
43.521722,-79.6849396
43.6044367,-79.5880858
43.5279778,-79.6515263
43.5449439,-79.6843258
43.5908461,-79.6717862
43.5583173,-79.6076579
43.5606551,-79.5756206
43.5449439,-79.6843258
43.5930784,-79.6424911
43.5468071,-79.5931767
43.6054064,-79.5897535
43.5930784,-79.6424911
43.5232164,-79.7112406
43.6242312,-79.5886124
43.6525732,-79.6942335
43.5252019,-79.6512631
43.6360917,-79.6224878
43.514867,-79.6358238
43.6406785,-79.6077457
43.719687,-79.6382803
43.5930784,-79.6424911
43.5782985,-79.6612622
43.6222137,-79.6558242
43.6131493,-79.6638933
43.5558504,-79.7168505
43.5124491,-79.6484562
43.5854084,-79.6463509
43.6297848,-79.6379294
43.5180418,-79.6575784
43.7207362,-79.6400348
43.5830824,-79.7648706
43.6691521,-79.6628408
43.5984517,-79.5950857
43.5716367,-79.6582801
43.5297598,-79.6735401
43.639846,-79.6245936
43.6115997,-79.6014269
43.5592979,-79.5770252
43.6000067,-79.5915968
43.593105,-79.667226
43.6158833,-79.6173985
43.5603651,-79.71089
43.6044367,-79.5880858
43.5976109,-79.7809884
43.5930784,-79.6424911
43.5769596,-79.6449474
43.6086371,-79.6926554
43.5389544,-79.6716109
43.5685172,-79.6631917
43.6392329,-79.6505833
43.5792216,-79.6828352
43.5783587,-79.6521403
43.5610509,-79.5758839
43.7069528,-79.6473158
43.6960267,-79.6307353
43.7051805,-79.6449474
43.6941544,-79.65407
43.5309503,-79.6523157
43.6113981,-79.6960747
43.5795787,-79.6166965
43.5464257,-79.7277186
43.5854084,-79.6463509
43.5258875,-79.6849396
43.5916933,-79.7417401
43.580723,-79.6210839
43.5494596,-79.7160616
43.6503353,-79.6484562
43.5960576,-79.7571611
43.5896311,-79.6356484
43.5837816,-79.7158863
43.5993854,-79.6416139
43.5947005,-79.6847643
43.6142175,-79.6105539
43.5926186,-79.5742159
43.539181,-79.6626654
43.5912884,-79.5937033
43.643358,-79.6435438
43.6098205,-79.7319253
43.6618492,-79.6575784
43.6177349,-79.6751186
43.6118605,-79.7553212
43.6929848,-79.6217858
43.6288065,-79.6337183
43.6037702,-79.7603151
43.5129212,-79.6666998
43.6328177,-79.61266
43.567667,-79.6603851
43.5960576,-79.7571611
43.6220423,-79.6011636
43.5247132,-79.6802046
43.5635698,-79.5717578
43.5449439,-79.6843258
43.7063621,-79.6465264
43.7031737,-79.6440702
43.5960576,-79.7571611
43.6212375,-79.5689483
43.6437812,-79.7003705
43.6070934,-79.6903758
43.685885,-79.6658227
43.5533444,-79.715448
43.6780873,-79.673014
43.6180145,-79.5952832
43.58204,-79.6224878
43.6451038,-79.6561751
43.6140601,-79.5780786
43.6147554,-79.6782755
43.6122856,-79.687044
43.5247132,-79.6802046
43.709541,-79.6538669
43.6365831,-79.6238039
43.5789744,-79.6141518
43.5799722,-79.6177495
43.6422684,-79.6316127
43.5830522,-79.614064
43.5827032,-79.7606655
43.593105,-79.667226
43.614567,-79.6958116
43.567667,-79.6603851
43.6451548,-79.6112559
43.6451548,-79.6112559
43.5891199,-79.6414384
43.6300412,-79.6407366
43.5937541,-79.6368766
43.5582054,-79.6430175
43.560612,-79.7337639
43.5567463,-79.6449474
43.5989753,-79.7368328
43.6140601,-79.5780786
43.5984517,-79.5950857
43.5853368,-79.6114314
43.588723,-79.723687
43.6086902,-79.65407
43.5868751,-79.741039
43.6152695,-79.6610867
43.564768,-79.635122
43.7205714,-79.652842
43.6109261,-79.5779031
43.636624,-79.6902004
43.5823063,-79.6184954
43.6385304,-79.6231897
43.636624,-79.6902004
43.6102165,-79.7494509
43.5533444,-79.715448
43.5898883,-79.6498597
43.5095311,-79.6916033
43.5603651,-79.71089
43.6597444,-79.6037087
43.6070934,-79.6903758
43.593105,-79.667226
43.5619247,-79.7527804
43.5984517,-79.5950857
43.6006217,-79.5821167
43.6062774,-79.6495965
43.607805,-79.6973509
43.5967872,-79.7883455
43.5823063,-79.6184954
43.5916933,-79.7417401
43.5685172,-79.6631917
43.5989753,-79.7368328
43.5943785,-79.5691239
43.6078271,-79.6194167
43.6564621,-79.6505614
43.5930784,-79.6424911
43.6952721,-79.6549471
43.6252506,-79.6045863
43.6194354,-79.6693307
43.5806058,-79.7128184
43.5815625,-79.6156435
43.6360917,-79.6224878
43.5827032,-79.7606655
43.5785025,-79.6114314
43.6552533,-79.6340692
43.6491006,-79.687044
43.5891892,-79.740338
43.5903076,-79.6357361
43.5853368,-79.6114314
43.6600054,-79.6049374
43.5374471,-79.6877454
43.521722,-79.6849396
43.636624,-79.6902004
43.6062504,-79.6958116
43.5828713,-79.7164999
43.5257602,-79.6524911
43.5863123,-79.6954609
43.5242351,-79.6847643
43.6531107,-79.6463509
43.5439375,-79.6838874
43.5950958,-79.6028311
43.594779,-79.6481053
43.514665,-79.625471
43.5498276,-79.587208
43.6650078,-79.6596834
43.7103396,-79.6365257
43.5079906,-79.6354729
43.6867291,-79.6702077
43.5675015,-79.5708798
43.6044367,-79.5880858
43.6364026,-79.623453
43.5930784,-79.6424911
43.5827429,-79.6188025
43.7051805,-79.6449474
43.5777643,-79.6521403
43.6109022,-79.6963377
43.5178202,-79.6649457
43.6562227,-79.615468
43.5492007,-79.5868569
43.7325673,-79.6349465
43.5687679,-79.6675768
43.6115997,-79.6014269
43.7051205,-79.6426666
43.636624,-79.6902004
43.7143401,-79.6300334
43.5696351,-79.741039
43.5676477,-79.6666998
43.5452192,-79.7143962
43.567667,-79.6603851
43.601265,-79.7424411
43.5257602,-79.6524911
43.7031737,-79.6440702
43.6252506,-79.6045863
43.6527264,-79.6421402
43.5473118,-79.6621392
43.5205967,-79.6203819
43.514665,-79.625471
43.5856385,-79.7183405
43.5912128,-79.6367012
43.6987892,-79.6577538
43.6728736,-79.6752063
43.5792216,-79.6828352
43.6326126,-79.641263
43.6242312,-79.5886124
43.6252506,-79.6045863
43.6421575,-79.6767848
43.7012525,-79.6603851
43.5473118,-79.6621392
43.5811107,-79.6180128
43.5610509,-79.5758839
43.6095341,-79.7509404
43.5983705,-79.6386312
43.6084463,-79.7462966
43.5571027,-79.6358238
43.6481224,-79.6112559
43.6222082,-79.6900251
43.6102407,-79.7431421
43.6691521,-79.6628408
43.6497668,-79.613011
43.6731309,-79.6544208
43.6084463,-79.7462966
43.6252506,-79.6045863
43.5783587,-79.6521403
43.605272,-79.6491579
43.6245207,-79.6063415
43.5827032,-79.7606655
43.6120102,-79.6905512
43.5606551,-79.5756206
43.6583747,-79.650386
43.5635698,-79.5717578
43.6179501,-79.6905512
43.6921199,-79.6252956
43.6429903,-79.6330164
43.5860353,-79.6093253
43.5721974,-79.6107294
43.5545004,-79.6447719
43.6209665,-79.5724601
43.5828713,-79.7164999
43.5319542,-79.6128355
43.6295221,-79.6610867
43.5930784,-79.6424911
43.567667,-79.6603851
43.5258875,-79.6849396
43.5834511,-79.6379294
43.6027301,-79.7883455
43.6427012,-79.616872
43.6405269,-79.707033
43.6602626,-79.6077457
43.6014156,-79.7375339
43.5567463,-79.6449474
43.5041809,-79.6263484
43.6907413,-79.6231897
43.6140956,-79.5768496
43.636624,-79.6902004
43.6422684,-79.6316127
43.5268434,-79.6758202
43.5992996,-79.6114314
43.6158833,-79.6173985
43.6179298,-79.573338
43.6209671,-79.6291561
43.589023,-79.7228982
43.5947005,-79.6847643
43.5290061,-79.6391576
43.5522456,-79.584399
43.5815625,-79.6156435
43.5095311,-79.6916033
43.5309503,-79.6523157
43.6581464,-79.6105539
43.5857465,-79.6435438
43.6084011,-79.5859791
43.6328177,-79.61266
43.5930784,-79.6424911
43.6109261,-79.5779031
43.5968997,-79.7928996
43.68917,-79.618978
43.6365831,-79.6238039
43.6152466,-79.7459461
43.6387872,-79.6259975
43.5877877,-79.5944055
43.5533444,-79.715448
43.6209671,-79.6291561
43.6102165,-79.7494509
43.6261769,-79.6765217
43.5095311,-79.6916033
43.6389743,-79.6426666
43.605592,-79.6526666
43.5041809,-79.6263484
43.5540018,-79.6458246
43.5567188,-79.6430175
43.6691521,-79.6628408
43.5545649,-79.5813267
43.5704463,-79.6110804
43.5968997,-79.7928996
43.5891199,-79.6414384
43.567667,-79.6603851
43.5794041,-79.6139763
43.5116105,-79.6181005
43.6263585,-79.681783
43.5385336,-79.7079096
43.5603651,-79.71089
43.6109261,-79.5779031
43.5447341,-79.6828352
43.614567,-79.6958116
43.6102165,-79.7494509
43.5803722,-79.7135197
43.5561176,-79.5812389
43.5990613,-79.713169
43.5992996,-79.6114314
43.5603651,-79.71089
43.6691521,-79.6628408
43.6691521,-79.6628408
43.5635698,-79.5717578
43.6987892,-79.6577538
43.6691521,-79.6628408
43.603968,-79.5910701
43.5989753,-79.7368328
43.6395733,-79.6281032
43.5769596,-79.6449474
43.6798482,-79.6793278
43.6656306,-79.5951076
43.6262848,-79.6842382
43.5079906,-79.6354729
43.6378473,-79.7282445
43.719687,-79.6382803
43.5812956,-79.7138703
43.6158041,-79.7554089
43.5041809,-79.6263484
43.5957692,-79.5972141
43.5792216,-79.6828352
43.567667,-79.6603851
43.586241,-79.6318759
43.6057425,-79.7278939
43.6479699,-79.6452983
43.5818264,-79.713169
43.6209665,-79.5724601
43.5592618,-79.7052797
43.6903605,-79.6677522
43.5903076,-79.6357361
43.5805105,-79.7117665
43.6892292,-79.6716109
43.636624,-79.6902004
43.5824369,-79.6463509
43.6892292,-79.6716109
43.63918,-79.7150974
43.6407483,-79.632841
43.6378473,-79.7282445
43.5868751,-79.741039
43.6113981,-79.6960747
43.6062774,-79.6495965
43.5782835,-79.6195922
43.6233547,-79.6716109
43.5950958,-79.6028311
43.6000067,-79.5915968
43.6142175,-79.6105539
43.6116423,-79.5824679
43.5079906,-79.6354729
43.5242138,-79.6812569
43.5867997,-79.7434926
43.579017,-79.652842
43.605272,-79.6491579
43.7158974,-79.6259975
43.5699763,-79.6612622
43.6001485,-79.6402103
43.6152695,-79.6610867
43.6093376,-79.7003705
43.6116711,-79.6933568
43.5584313,-79.7157987
43.5996461,-79.7837912
43.6321163,-79.6537191
43.6214454,-79.6702077
43.6382736,-79.6203819
43.5990076,-79.6798539
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.5592979,-79.5770252
43.5792216,-79.6828352
43.6328177,-79.61266
43.6469033,-79.7037018
43.6293685,-79.6203819
43.5785828,-79.6188025
43.647634,-79.6251299
43.6328177,-79.61266
43.6140956,-79.5768496
43.6558943,-79.6410875
43.6510357,-79.6903758
43.5744171,-79.6561751
43.5511919,-79.6884469
43.5449439,-79.6843258
43.6673905,-79.6679276
43.6813271,-79.6695061
43.639846,-79.6245936
43.7030897,-79.6382803
43.5917428,-79.5970386
43.5210462,-79.6481053
43.6209671,-79.6291561
43.603968,-79.5910701
43.6316632,-79.6259975
43.602217,-79.5768496
43.5868751,-79.741039
43.5676913,-79.7129937
43.5806068,-79.6149415
43.5853368,-79.6114314
43.6550917,-79.6452983
43.6395569,-79.6344201
43.6260051,-79.6567013
43.5930784,-79.6424911
43.5603651,-79.71089
43.5856385,-79.7183405
43.5989753,-79.7368328
43.521722,-79.6849396
43.6850318,-79.6645949
43.5582054,-79.6430175
43.6684721,-79.6700323
43.5324742,-79.6723124
43.636624,-79.6902004
43.5830522,-79.614064
43.5247879,-79.715448
43.7225456,-79.6533683
43.581741,-79.6354729
43.5853368,-79.6114314
43.6476344,-79.6221368
43.6524359,-79.6519648
43.6525324,-79.6644195
43.5984517,-79.5950857
43.6364026,-79.623453
43.6242312,-79.5886124
43.5827032,-79.7606655
43.647634,-79.6251299
43.5930784,-79.6424911
43.5584313,-79.7157987
43.5954333,-79.7305231
43.5833356,-79.759439
43.5245061,-79.6828352
43.5777643,-79.6521403
43.605272,-79.6491579
43.5296868,-79.6547717
43.7165993,-79.6352975
43.5652246,-79.7005458
43.580723,-79.6210839
43.5777034,-79.614064
43.6124457,-79.6986171
43.6387872,-79.6259975
43.5707502,-79.6452983
43.586169,-79.6987924
43.5179147,-79.6219613
43.626255,-79.5670168
43.6100163,-79.6947596
43.540137,-79.7387607
43.6337305,-79.6685853
43.5899069,-79.5915968
43.626255,-79.5670168
43.6350428,-79.6451228
43.6558518,-79.6049374
43.6596193,-79.6007248
43.5948752,-79.7555841
43.6109261,-79.5779031
43.5585266,-79.7431421
43.5990613,-79.713169
43.5899069,-79.5915968
43.6000067,-79.5915968
43.5782985,-79.6612622
43.6328177,-79.61266
43.5947221,-79.6882715
43.6245207,-79.6063415
43.5848919,-79.5507729
43.567667,-79.6603851
43.5830933,-79.7781855
43.6252506,-79.6045863
43.5895042,-79.6456491
43.5533444,-79.715448
43.636023,-79.5958098
43.5258875,-79.6849396
43.5848919,-79.5507729
43.7051805,-79.6449474
43.5960576,-79.7571611
43.5984517,-79.5950857
43.6152695,-79.6610867
43.5783587,-79.6521403
43.5079906,-79.6354729
43.6437121,-79.6344201
43.5827032,-79.7606655
43.6102165,-79.7494509
43.6090829,-79.6975651
43.5041809,-79.6263484
43.6378959,-79.613011
43.605592,-79.6526666
43.5853368,-79.6114314
43.5930784,-79.6424911
43.521722,-79.6849396
43.620066,-79.668103
43.5179147,-79.6219613
43.7031737,-79.6440702
43.5168164,-79.6245936
43.6071729,-79.6171353
43.5777034,-79.614064
43.579882,-79.6302609
43.6062774,-79.6495965
43.5279696,-79.6751186
43.6370863,-79.6203819
43.593105,-79.667226
43.6395733,-79.6281032
43.6550917,-79.6452983
43.660671,-79.6772232
43.6550917,-79.6452983
43.6364026,-79.623453
43.6251552,-79.6652965
43.5738391,-79.6270504
43.5827032,-79.7606655
43.6000067,-79.5915968
43.5842583,-79.6875701
43.6109261,-79.5779031
43.5168164,-79.6245936
43.5777034,-79.614064
43.7149687,-79.6288051
43.6026272,-79.6266994
43.6152695,-79.6610867
43.6387872,-79.6259975
43.5655842,-79.7291209
43.6116711,-79.6933568
43.5675015,-79.5708798
43.5891892,-79.740338
43.593105,-79.667226
43.5765389,-79.6533683
43.6645359,-79.6854657
43.5967872,-79.7883455
43.5930784,-79.6424911
43.5449439,-79.6843258
43.6070934,-79.6903758
43.6628677,-79.5924745
43.5889054,-79.6472281
43.5584313,-79.7157987
43.607805,-79.6973509
43.6860537,-79.6758202
43.5205967,-79.6203819
43.6117212,-79.7529556
43.6648981,-79.6747678
43.6634652,-79.6688045
43.5297598,-79.6735401
43.5176091,-79.6887976
43.6326126,-79.641263
43.6986527,-79.659508
43.5989753,-79.7368328
43.6252506,-79.6045863
43.6041684,-79.5900168
43.5728996,-79.5633293
43.6813271,-79.6695061
43.5968997,-79.7928996
43.7069528,-79.6473158
43.719687,-79.6382803
43.5820565,-79.740338
43.5168164,-79.6245936
43.5837816,-79.7158863
43.5699763,-79.6612622
43.5967872,-79.7883455
43.636624,-79.6902004
43.6086902,-79.65407
43.5817994,-79.613362
43.623289,-79.5698702
43.577916,-79.6212594
43.5704698,-79.6016024
43.5996461,-79.7837912
43.636624,-79.6902004
43.5930784,-79.6424911
43.5968997,-79.7928996
43.7103396,-79.6365257
43.5374471,-79.6877454
43.6116711,-79.6933568
43.6452867,-79.7038771
43.6093376,-79.7003705
43.5446706,-79.7198306
43.6159417,-79.5775519
43.5179147,-79.6219613
43.5309503,-79.6523157
43.5245061,-79.6828352
43.6360917,-79.6224878
43.6550917,-79.6452983
43.564768,-79.635122
43.647682,-79.6975651
43.6387872,-79.6259975
43.5996461,-79.7837912
43.6256967,-79.5657877
43.7051205,-79.6426666
43.5268434,-79.6758202
43.5823063,-79.6184954
43.593105,-79.667226
43.5903608,-79.6893237
43.6152695,-79.6610867
43.5824369,-79.6463509
43.6093376,-79.7003705
43.5973663,-79.7601399
43.6202259,-79.57167
43.5912006,-79.6797662
43.6033751,-79.7066823
43.579712,-79.5889635
43.5652246,-79.7005458
43.6158833,-79.6173985
43.5603651,-79.71089
43.5751977,-79.561661
43.6509753,-79.6554734
43.6261769,-79.6765217
43.5803156,-79.6491579
43.6987191,-79.6342447
43.6113981,-79.6960747
43.6684024,-79.6823091
43.6483868,-79.6612622
43.6473221,-79.7066823
43.5181296,-79.6912526
43.6296132,-79.6279277
43.5473118,-79.6621392
43.5041809,-79.6263484
43.6228187,-79.5700019
43.5790206,-79.615468
43.5782985,-79.6612622
43.5805105,-79.7117665
43.5683174,-79.5676314
43.636624,-79.6902004
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.6691521,-79.6628408
43.5880579,-79.6091059
43.5752655,-79.560783
43.5990613,-79.713169
43.6116711,-79.6933568
43.6284613,-79.6738909
43.6116711,-79.6933568
43.5898883,-79.6498597
43.6664685,-79.6675768
43.6476344,-79.6221368
43.6660668,-79.6696815
43.5974559,-79.635122
43.6878738,-79.6096763
43.6300906,-79.6217858
43.557848,-79.7126431
43.6070934,-79.6903758
43.5124491,-79.6484562
43.5442002,-79.6638933
43.6037692,-79.776784
43.607805,-79.6973509
43.627892,-79.6302089
43.6056891,-79.588788
43.5830933,-79.7781855
43.5304288,-79.6710847
43.6102473,-79.5866813
43.586169,-79.6987924
43.603968,-79.5910701
43.5815625,-79.6156435
43.514665,-79.625471
43.5827032,-79.7606655
43.607805,-79.6973509
43.5817994,-79.613362
